지역,연월,평균가격,날짜,기준금리
경남,2008.04,140.4,2008-04-01,5.0
제주,2008.04,143.0,2008-04-01,5.0
서울,2008.05,552.9,2008-05-01,5.0
도심권,2008.05,666.0,2008-05-01,5.0
동북권,2008.05,489.5,2008-05-01,5.0
동남권,2008.05,782.8,2008-05-01,5.0
서북권,2008.05,489.9,2008-05-01,5.0
서남권,2008.05,499.8,2008-05-01,5.0
부산,2008.05,167.4,2008-05-01,5.0
대구,2008.05,170.0,2008-05-01,5.0
인천,2008.05,276.0,2008-05-01,5.0
광주,2008.05,122.9,2008-05-01,5.0
대전,2008.05,165.8,2008-05-01,5.0
울산,2008.05,173.1,2008-05-01,5.0
경기,2008.05,323.1,2008-05-01,5.0
강원,2008.05,114.1,2008-05-01,5.0
충북,2008.05,121.1,2008-05-01,5.0
충남,2008.05,137.3,2008-05-01,5.0
전북,2008.05,111.2,2008-05-01,5.0
전남,2008.05,96.9,2008-05-01,5.0
경북,2008.05,107.6,2008-05-01,5.0
경남,2008.05,143.3,2008-05-01,5.0
제주,2008.05,128.2,2008-05-01,5.0
서울,2008.06,557.7,2008-06-01,5.0
도심권,2008.06,636.8,2008-06-01,5.0
동북권,2008.06,498.9,2008-06-01,5.0
동남권,2008.06,774.8,2008-06-01,5.0
서북권,2008.06,504.7,2008-06-01,5.0
서남권,2008.06,495.9,2008-06-01,5.0
부산,2008.06,169.3,2008-06-01,5.0
대구,2008.06,169.1,2008-06-01,5.0
인천,2008.06,282.7,2008-06-01,5.0
광주,2008.06,126.4,2008-06-01,5.0
대전,2008.06,164.7,2008-06-01,5.0
울산,2008.06,173.6,2008-06-01,5.0
경기,2008.06,325.4,2008-06-01,5.0
강원,2008.06,118.8,2008-06-01,5.0
충북,2008.06,125.4,2008-06-01,5.0
충남,2008.06,141.8,2008-06-01,5.0
전북,2008.06,113.3,2008-06-01,5.0
전남,2008.06,99.0,2008-06-01,5.0
경북,2008.06,111.0,2008-06-01,5.0
경남,2008.06,146.0,2008-06-01,5.0
제주,2008.06,147.9,2008-06-01,5.0
서울,2008.07,558.7,2008-07-01,5.0
도심권,2008.07,634.2,2008-07-01,5.0
동북권,2008.07,492.1,2008-07-01,5.0
동남권,2008.07,764.7,2008-07-01,5.0
서북권,2008.07,494.5,2008-07-01,5.0
서남권,2008.07,494.9,2008-07-01,5.0
부산,2008.07,164.1,2008-07-01,5.0
대구,2008.07,168.8,2008-07-01,5.0
인천,2008.07,287.9,2008-07-01,5.0
광주,2008.07,124.5,2008-07-01,5.0
대전,2008.07,162.8,2008-07-01,5.0
울산,2008.07,170.3,2008-07-01,5.0
경기,2008.07,318.8,2008-07-01,5.0
강원,2008.07,117.7,2008-07-01,5.0
충북,2008.07,125.3,2008-07-01,5.0
충남,2008.07,143.7,2008-07-01,5.0
전북,2008.07,115.4,2008-07-01,5.0
전남,2008.07,96.0,2008-07-01,5.0
경북,2008.07,110.1,2008-07-01,5.0
경남,2008.07,145.8,2008-07-01,5.0
제주,2008.07,138.9,2008-07-01,5.0
서울,2008.08,566.5,2008-08-01,5.25
도심권,2008.08,672.0,2008-08-01,5.25
동북권,2008.08,483.5,2008-08-01,5.25
동남권,2008.08,785.7,2008-08-01,5.25
서북권,2008.08,479.7,2008-08-01,5.25
서남권,2008.08,492.4,2008-08-01,5.25
부산,2008.08,165.0,2008-08-01,5.25
대구,2008.08,167.4,2008-08-01,5.25
인천,2008.08,289.5,2008-08-01,5.25
광주,2008.08,124.2,2008-08-01,5.25
대전,2008.08,159.0,2008-08-01,5.25
울산,2008.08,171.2,2008-08-01,5.25
경기,2008.08,314.9,2008-08-01,5.25
강원,2008.08,115.8,2008-08-01,5.25
충북,2008.08,120.5,2008-08-01,5.25
충남,2008.08,146.9,2008-08-01,5.25
전북,2008.08,120.2,2008-08-01,5.25
전남,2008.08,96.8,2008-08-01,5.25
경북,2008.08,111.7,2008-08-01,5.25
경남,2008.08,144.6,2008-08-01,5.25
제주,2008.08,125.2,2008-08-01,5.25
서울,2008.09,573.6,2008-09-01,5.25
도심권,2008.09,588.9,2008-09-01,5.25
동북권,2008.09,482.7,2008-09-01,5.25
동남권,2008.09,782.4,2008-09-01,5.25
서북권,2008.09,478.2,2008-09-01,5.25
서남권,2008.09,505.7,2008-09-01,5.25
부산,2008.09,162.2,2008-09-01,5.25
대구,2008.09,163.9,2008-09-01,5.25
인천,2008.09,292.2,2008-09-01,5.25
광주,2008.09,124.8,2008-09-01,5.25
대전,2008.09,158.9,2008-09-01,5.25
울산,2008.09,165.8,2008-09-01,5.25
경기,2008.09,311.0,2008-09-01,5.25
강원,2008.09,115.0,2008-09-01,5.25
충북,2008.09,119.0,2008-09-01,5.25
충남,2008.09,148.8,2008-09-01,5.25
전북,2008.09,108.5,2008-09-01,5.25
전남,2008.09,95.4,2008-09-01,5.25
경북,2008.09,105.8,2008-09-01,5.25
경남,2008.09,146.5,2008-09-01,5.25
제주,2008.09,139.4,2008-09-01,5.25
서울,2008.11,618.2,2008-11-01,4.0
도심권,2008.11,651.9,2008-11-01,4.0
동북권,2008.11,458.5,2008-11-01,4.0
동남권,2008.11,825.9,2008-11-01,4.0
서북권,2008.11,467.3,2008-11-01,4.0
서남권,2008.11,523.4,2008-11-01,4.0
부산,2008.11,157.4,2008-11-01,4.0
대구,2008.11,161.6,2008-11-01,4.0
인천,2008.11,295.9,2008-11-01,4.0
광주,2008.11,122.6,2008-11-01,4.0
대전,2008.11,160.1,2008-11-01,4.0
울산,2008.11,166.3,2008-11-01,4.0
경기,2008.11,317.7,2008-11-01,4.0
강원,2008.11,104.8,2008-11-01,4.0
충북,2008.11,119.1,2008-11-01,4.0
충남,2008.11,135.8,2008-11-01,4.0
전북,2008.11,112.2,2008-11-01,4.0
전남,2008.11,103.8,2008-11-01,4.0
경북,2008.11,105.8,2008-11-01,4.0
경남,2008.11,140.7,2008-11-01,4.0
제주,2008.11,128.8,2008-11-01,4.0
서울,2008.12,627.4,2008-12-01,3.0
도심권,2008.12,610.2,2008-12-01,3.0
동북권,2008.12,441.0,2008-12-01,3.0
동남권,2008.12,792.7,2008-12-01,3.0
서북권,2008.12,474.5,2008-12-01,3.0
서남권,2008.12,524.0,2008-12-01,3.0
부산,2008.12,160.6,2008-12-01,3.0
대구,2008.12,165.5,2008-12-01,3.0
인천,2008.12,296.4,2008-12-01,3.0
광주,2008.12,124.7,2008-12-01,3.0
대전,2008.12,165.5,2008-12-01,3.0
울산,2008.12,176.9,2008-12-01,3.0
경기,2008.12,317.8,2008-12-01,3.0
강원,2008.12,98.6,2008-12-01,3.0
충북,2008.12,114.2,2008-12-01,3.0
충남,2008.12,131.0,2008-12-01,3.0
전북,2008.12,115.0,2008-12-01,3.0
전남,2008.12,93.5,2008-12-01,3.0
경북,2008.12,106.1,2008-12-01,3.0
경남,2008.12,144.1,2008-12-01,3.0
제주,2008.12,130.7,2008-12-01,3.0
서울,2009.01,662.2,2009-01-01,2.5
도심권,2009.01,694.4,2009-01-01,2.5
동북권,2009.01,455.8,2009-01-01,2.5
동남권,2009.01,826.1,2009-01-01,2.5
서북권,2009.01,467.4,2009-01-01,2.5
서남권,2009.01,584.9,2009-01-01,2.5
부산,2009.01,167.6,2009-01-01,2.5
대구,2009.01,164.4,2009-01-01,2.5
인천,2009.01,290.0,2009-01-01,2.5
광주,2009.01,128.9,2009-01-01,2.5
대전,2009.01,167.9,2009-01-01,2.5
울산,2009.01,172.2,2009-01-01,2.5
경기,2009.01,350.7,2009-01-01,2.5
강원,2009.01,115.4,2009-01-01,2.5
충북,2009.01,126.4,2009-01-01,2.5
충남,2009.01,147.1,2009-01-01,2.5
전북,2009.01,121.5,2009-01-01,2.5
전남,2009.01,98.0,2009-01-01,2.5
경북,2009.01,110.3,2009-01-01,2.5
경남,2009.01,154.8,2009-01-01,2.5
제주,2009.01,126.3,2009-01-01,2.5
서울,2009.1,588.7,2009-01-01,2.5
도심권,2009.1,699.9,2009-01-01,2.5
동북권,2009.1,485.5,2009-01-01,2.5
동남권,2009.1,846.2,2009-01-01,2.5
서북권,2009.1,528.9,2009-01-01,2.5
서남권,2009.1,510.2,2009-01-01,2.5
부산,2009.1,191.1,2009-01-01,2.5
대구,2009.1,175.9,2009-01-01,2.5
인천,2009.1,283.4,2009-01-01,2.5
광주,2009.1,130.3,2009-01-01,2.5
대전,2009.1,186.4,2009-01-01,2.5
울산,2009.1,183.1,2009-01-01,2.5
경기,2009.1,318.1,2009-01-01,2.5
강원,2009.1,122.1,2009-01-01,2.5
충북,2009.1,131.7,2009-01-01,2.5
충남,2009.1,148.1,2009-01-01,2.5
전북,2009.1,130.2,2009-01-01,2.5
전남,2009.1,109.4,2009-01-01,2.5
경북,2009.1,123.6,2009-01-01,2.5
경남,2009.1,161.0,2009-01-01,2.5
제주,2009.1,154.4,2009-01-01,2.5
서울,2009.02,624.2,2009-02-01,2.0
도심권,2009.02,664.8,2009-02-01,2.0
동북권,2009.02,460.2,2009-02-01,2.0
동남권,2009.02,836.0,2009-02-01,2.0
서북권,2009.02,473.7,2009-02-01,2.0
서남권,2009.02,548.2,2009-02-01,2.0
부산,2009.02,167.9,2009-02-01,2.0
대구,2009.02,163.5,2009-02-01,2.0
인천,2009.02,283.2,2009-02-01,2.0
광주,2009.02,127.1,2009-02-01,2.0
대전,2009.02,170.0,2009-02-01,2.0
울산,2009.02,178.1,2009-02-01,2.0
경기,2009.02,346.5,2009-02-01,2.0
강원,2009.02,111.0,2009-02-01,2.0
충북,2009.02,124.8,2009-02-01,2.0
충남,2009.02,145.2,2009-02-01,2.0
전북,2009.02,118.8,2009-02-01,2.0
전남,2009.02,99.9,2009-02-01,2.0
경북,2009.02,113.7,2009-02-01,2.0
경남,2009.02,152.4,2009-02-01,2.0
제주,2009.02,134.1,2009-02-01,2.0
서울,2009.03,642.0,2009-03-01,2.0
도심권,2009.03,646.5,2009-03-01,2.0
동북권,2009.03,458.9,2009-03-01,2.0
동남권,2009.03,863.5,2009-03-01,2.0
서북권,2009.03,492.7,2009-03-01,2.0
서남권,2009.03,533.1,2009-03-01,2.0
부산,2009.03,171.5,2009-03-01,2.0
대구,2009.03,161.6,2009-03-01,2.0
인천,2009.03,278.9,2009-03-01,2.0
광주,2009.03,125.1,2009-03-01,2.0
대전,2009.03,167.8,2009-03-01,2.0
울산,2009.03,168.3,2009-03-01,2.0
경기,2009.03,331.0,2009-03-01,2.0
강원,2009.03,112.7,2009-03-01,2.0
충북,2009.03,124.5,2009-03-01,2.0
충남,2009.03,138.9,2009-03-01,2.0
전북,2009.03,114.5,2009-03-01,2.0
전남,2009.03,103.1,2009-03-01,2.0
경북,2009.03,112.6,2009-03-01,2.0
경남,2009.03,150.7,2009-03-01,2.0
제주,2009.03,150.1,2009-03-01,2.0
서울,2009.04,637.4,2009-04-01,2.0
도심권,2009.04,681.4,2009-04-01,2.0
동북권,2009.04,475.8,2009-04-01,2.0
동남권,2009.04,847.7,2009-04-01,2.0
서북권,2009.04,519.8,2009-04-01,2.0
서남권,2009.04,557.0,2009-04-01,2.0
부산,2009.04,177.6,2009-04-01,2.0
대구,2009.04,169.4,2009-04-01,2.0
인천,2009.04,281.0,2009-04-01,2.0
광주,2009.04,126.7,2009-04-01,2.0
대전,2009.04,179.0,2009-04-01,2.0
울산,2009.04,182.2,2009-04-01,2.0
경기,2009.04,352.6,2009-04-01,2.0
강원,2009.04,115.2,2009-04-01,2.0
충북,2009.04,122.9,2009-04-01,2.0
충남,2009.04,150.4,2009-04-01,2.0
전북,2009.04,118.4,2009-04-01,2.0
전남,2009.04,103.8,2009-04-01,2.0
경북,2009.04,114.6,2009-04-01,2.0
경남,2009.04,155.8,2009-04-01,2.0
제주,2009.04,141.4,2009-04-01,2.0
서울,2009.05,621.3,2009-05-01,2.0
도심권,2009.05,662.8,2009-05-01,2.0
동북권,2009.05,472.9,2009-05-01,2.0
동남권,2009.05,868.0,2009-05-01,2.0
서북권,2009.05,516.1,2009-05-01,2.0
서남권,2009.05,542.2,2009-05-01,2.0
부산,2009.05,179.0,2009-05-01,2.0
대구,2009.05,169.0,2009-05-01,2.0
인천,2009.05,281.7,2009-05-01,2.0
광주,2009.05,129.3,2009-05-01,2.0
대전,2009.05,180.1,2009-05-01,2.0
울산,2009.05,184.0,2009-05-01,2.0
경기,2009.05,335.4,2009-05-01,2.0
강원,2009.05,115.5,2009-05-01,2.0
충북,2009.05,128.2,2009-05-01,2.0
충남,2009.05,142.7,2009-05-01,2.0
전북,2009.05,120.7,2009-05-01,2.0
전남,2009.05,101.4,2009-05-01,2.0
경북,2009.05,118.8,2009-05-01,2.0
경남,2009.05,160.0,2009-05-01,2.0
제주,2009.05,157.8,2009-05-01,2.0
서울,2009.06,655.7,2009-06-01,2.0
도심권,2009.06,697.2,2009-06-01,2.0
동북권,2009.06,482.9,2009-06-01,2.0
동남권,2009.06,929.0,2009-06-01,2.0
서북권,2009.06,519.9,2009-06-01,2.0
서남권,2009.06,554.8,2009-06-01,2.0
부산,2009.06,182.1,2009-06-01,2.0
대구,2009.06,174.7,2009-06-01,2.0
인천,2009.06,288.7,2009-06-01,2.0
광주,2009.06,130.9,2009-06-01,2.0
대전,2009.06,182.1,2009-06-01,2.0
울산,2009.06,180.1,2009-06-01,2.0
경기,2009.06,346.4,2009-06-01,2.0
강원,2009.06,116.7,2009-06-01,2.0
충북,2009.06,128.4,2009-06-01,2.0
충남,2009.06,148.1,2009-06-01,2.0
전북,2009.06,121.4,2009-06-01,2.0
전남,2009.06,101.0,2009-06-01,2.0
경북,2009.06,116.5,2009-06-01,2.0
경남,2009.06,156.7,2009-06-01,2.0
제주,2009.06,148.7,2009-06-01,2.0
서울,2009.07,635.9,2009-07-01,2.0
도심권,2009.07,705.9,2009-07-01,2.0
동북권,2009.07,483.2,2009-07-01,2.0
동남권,2009.07,895.3,2009-07-01,2.0
서북권,2009.07,541.0,2009-07-01,2.0
서남권,2009.07,550.5,2009-07-01,2.0
부산,2009.07,188.9,2009-07-01,2.0
대구,2009.07,173.4,2009-07-01,2.0
인천,2009.07,289.2,2009-07-01,2.0
광주,2009.07,133.7,2009-07-01,2.0
대전,2009.07,182.8,2009-07-01,2.0
울산,2009.07,182.1,2009-07-01,2.0
경기,2009.07,342.5,2009-07-01,2.0
강원,2009.07,114.1,2009-07-01,2.0
충북,2009.07,132.2,2009-07-01,2.0
충남,2009.07,148.0,2009-07-01,2.0
전북,2009.07,124.4,2009-07-01,2.0
전남,2009.07,104.1,2009-07-01,2.0
경북,2009.07,118.3,2009-07-01,2.0
경남,2009.07,160.2,2009-07-01,2.0
제주,2009.07,154.4,2009-07-01,2.0
서울,2009.08,650.0,2009-08-01,2.0
도심권,2009.08,732.9,2009-08-01,2.0
동북권,2009.08,497.0,2009-08-01,2.0
동남권,2009.08,918.3,2009-08-01,2.0
서북권,2009.08,540.2,2009-08-01,2.0
서남권,2009.08,560.7,2009-08-01,2.0
부산,2009.08,193.5,2009-08-01,2.0
대구,2009.08,176.5,2009-08-01,2.0
인천,2009.08,290.9,2009-08-01,2.0
광주,2009.08,130.2,2009-08-01,2.0
대전,2009.08,186.5,2009-08-01,2.0
울산,2009.08,189.4,2009-08-01,2.0
경기,2009.08,349.1,2009-08-01,2.0
강원,2009.08,122.9,2009-08-01,2.0
충북,2009.08,134.9,2009-08-01,2.0
충남,2009.08,150.4,2009-08-01,2.0
전북,2009.08,125.7,2009-08-01,2.0
전남,2009.08,104.6,2009-08-01,2.0
경북,2009.08,123.0,2009-08-01,2.0
경남,2009.08,165.4,2009-08-01,2.0
제주,2009.08,155.5,2009-08-01,2.0
서울,2009.09,614.5,2009-09-01,2.0
도심권,2009.09,752.7,2009-09-01,2.0
동북권,2009.09,497.2,2009-09-01,2.0
동남권,2009.09,879.2,2009-09-01,2.0
서북권,2009.09,520.5,2009-09-01,2.0
서남권,2009.09,536.4,2009-09-01,2.0
부산,2009.09,191.8,2009-09-01,2.0
대구,2009.09,176.7,2009-09-01,2.0
인천,2009.09,292.1,2009-09-01,2.0
광주,2009.09,131.3,2009-09-01,2.0
대전,2009.09,184.6,2009-09-01,2.0
울산,2009.09,185.5,2009-09-01,2.0
경기,2009.09,332.0,2009-09-01,2.0
강원,2009.09,121.6,2009-09-01,2.0
충북,2009.09,133.7,2009-09-01,2.0
충남,2009.09,146.9,2009-09-01,2.0
전북,2009.09,129.2,2009-09-01,2.0
전남,2009.09,107.9,2009-09-01,2.0
경북,2009.09,124.1,2009-09-01,2.0
경남,2009.09,164.4,2009-09-01,2.0
제주,2009.09,149.3,2009-09-01,2.0
서울,2009.11,607.2,2009-11-01,2.0
도심권,2009.11,703.3,2009-11-01,2.0
동북권,2009.11,484.8,2009-11-01,2.0
동남권,2009.11,869.0,2009-11-01,2.0
서북권,2009.11,515.7,2009-11-01,2.0
서남권,2009.11,527.8,2009-11-01,2.0
부산,2009.11,193.7,2009-11-01,2.0
대구,2009.11,174.7,2009-11-01,2.0
인천,2009.11,279.4,2009-11-01,2.0
광주,2009.11,131.3,2009-11-01,2.0
대전,2009.11,187.8,2009-11-01,2.0
울산,2009.11,187.3,2009-11-01,2.0
경기,2009.11,316.1,2009-11-01,2.0
강원,2009.11,119.5,2009-11-01,2.0
충북,2009.11,136.7,2009-11-01,2.0
충남,2009.11,147.2,2009-11-01,2.0
전북,2009.11,132.2,2009-11-01,2.0
전남,2009.11,111.6,2009-11-01,2.0
경북,2009.11,123.9,2009-11-01,2.0
경남,2009.11,164.8,2009-11-01,2.0
제주,2009.11,160.2,2009-11-01,2.0
서울,2009.12,658.9,2009-12-01,2.0
도심권,2009.12,773.4,2009-12-01,2.0
동북권,2009.12,483.2,2009-12-01,2.0
동남권,2009.12,934.8,2009-12-01,2.0
서북권,2009.12,505.1,2009-12-01,2.0
서남권,2009.12,549.6,2009-12-01,2.0
부산,2009.12,195.4,2009-12-01,2.0
대구,2009.12,175.9,2009-12-01,2.0
인천,2009.12,279.4,2009-12-01,2.0
광주,2009.12,133.6,2009-12-01,2.0
대전,2009.12,194.0,2009-12-01,2.0
울산,2009.12,184.7,2009-12-01,2.0
경기,2009.12,324.0,2009-12-01,2.0
강원,2009.12,121.1,2009-12-01,2.0
충북,2009.12,133.5,2009-12-01,2.0
충남,2009.12,152.3,2009-12-01,2.0
전북,2009.12,131.3,2009-12-01,2.0
전남,2009.12,108.2,2009-12-01,2.0
경북,2009.12,123.2,2009-12-01,2.0
경남,2009.12,165.9,2009-12-01,2.0
제주,2009.12,150.4,2009-12-01,2.0
서울,2010.01,681.5,2010-01-01,2.0
도심권,2010.01,747.9,2010-01-01,2.0
동북권,2010.01,493.2,2010-01-01,2.0
동남권,2010.01,966.8,2010-01-01,2.0
서북권,2010.01,520.9,2010-01-01,2.0
서남권,2010.01,562.3,2010-01-01,2.0
부산,2010.01,202.6,2010-01-01,2.0
대구,2010.01,175.8,2010-01-01,2.0
인천,2010.01,288.1,2010-01-01,2.0
광주,2010.01,135.7,2010-01-01,2.0
대전,2010.01,198.3,2010-01-01,2.0
울산,2010.01,191.4,2010-01-01,2.0
경기,2010.01,341.2,2010-01-01,2.0
강원,2010.01,127.3,2010-01-01,2.0
충북,2010.01,142.6,2010-01-01,2.0
충남,2010.01,153.0,2010-01-01,2.0
전북,2010.01,135.9,2010-01-01,2.0
전남,2010.01,114.5,2010-01-01,2.0
경북,2010.01,123.8,2010-01-01,2.0
경남,2010.01,173.9,2010-01-01,2.0
제주,2010.01,158.8,2010-01-01,2.0
서울,2010.1,602.2,2010-01-01,2.0
도심권,2010.1,679.0,2010-01-01,2.0
동북권,2010.1,452.6,2010-01-01,2.0
동남권,2010.1,874.7,2010-01-01,2.0
서북권,2010.1,495.7,2010-01-01,2.0
서남권,2010.1,531.7,2010-01-01,2.0
부산,2010.1,216.4,2010-01-01,2.0
대구,2010.1,174.8,2010-01-01,2.0
인천,2010.1,275.8,2010-01-01,2.0
광주,2010.1,139.8,2010-01-01,2.0
대전,2010.1,214.7,2010-01-01,2.0
울산,2010.1,196.1,2010-01-01,2.0
경기,2010.1,315.1,2010-01-01,2.0
강원,2010.1,127.7,2010-01-01,2.0
충북,2010.1,146.7,2010-01-01,2.0
충남,2010.1,153.9,2010-01-01,2.0
전북,2010.1,150.0,2010-01-01,2.0
전남,2010.1,127.5,2010-01-01,2.0
경북,2010.1,124.3,2010-01-01,2.0
경남,2010.1,192.9,2010-01-01,2.0
제주,2010.1,165.8,2010-01-01,2.0
서울,2010.02,619.0,2010-02-01,2.0
도심권,2010.02,730.9,2010-02-01,2.0
동북권,2010.02,491.7,2010-02-01,2.0
동남권,2010.02,877.5,2010-02-01,2.0
서북권,2010.02,493.1,2010-02-01,2.0
서남권,2010.02,532.3,2010-02-01,2.0
부산,2010.02,202.8,2010-02-01,2.0
대구,2010.02,170.4,2010-02-01,2.0
인천,2010.02,286.7,2010-02-01,2.0
광주,2010.02,135.5,2010-02-01,2.0
대전,2010.02,193.5,2010-02-01,2.0
울산,2010.02,191.1,2010-02-01,2.0
경기,2010.02,322.0,2010-02-01,2.0
강원,2010.02,123.6,2010-02-01,2.0
충북,2010.02,135.6,2010-02-01,2.0
충남,2010.02,150.6,2010-02-01,2.0
전북,2010.02,138.8,2010-02-01,2.0
전남,2010.02,113.7,2010-02-01,2.0
경북,2010.02,121.4,2010-02-01,2.0
경남,2010.02,170.0,2010-02-01,2.0
제주,2010.02,144.2,2010-02-01,2.0
서울,2010.03,586.2,2010-03-01,2.0
도심권,2010.03,716.0,2010-03-01,2.0
동북권,2010.03,479.2,2010-03-01,2.0
동남권,2010.03,839.3,2010-03-01,2.0
서북권,2010.03,495.1,2010-03-01,2.0
서남권,2010.03,507.0,2010-03-01,2.0
부산,2010.03,198.4,2010-03-01,2.0
대구,2010.03,170.7,2010-03-01,2.0
인천,2010.03,279.1,2010-03-01,2.0
광주,2010.03,133.8,2010-03-01,2.0
대전,2010.03,189.5,2010-03-01,2.0
울산,2010.03,190.7,2010-03-01,2.0
경기,2010.03,308.2,2010-03-01,2.0
강원,2010.03,121.4,2010-03-01,2.0
충북,2010.03,133.8,2010-03-01,2.0
충남,2010.03,148.3,2010-03-01,2.0
전북,2010.03,136.2,2010-03-01,2.0
전남,2010.03,111.0,2010-03-01,2.0
경북,2010.03,119.0,2010-03-01,2.0
경남,2010.03,170.5,2010-03-01,2.0
제주,2010.03,154.9,2010-03-01,2.0
서울,2010.04,566.7,2010-04-01,2.0
도심권,2010.04,675.3,2010-04-01,2.0
동북권,2010.04,458.7,2010-04-01,2.0
동남권,2010.04,851.9,2010-04-01,2.0
서북권,2010.04,483.3,2010-04-01,2.0
서남권,2010.04,490.2,2010-04-01,2.0
부산,2010.04,198.6,2010-04-01,2.0
대구,2010.04,168.2,2010-04-01,2.0
인천,2010.04,272.6,2010-04-01,2.0
광주,2010.04,132.4,2010-04-01,2.0
대전,2010.04,189.1,2010-04-01,2.0
울산,2010.04,183.8,2010-04-01,2.0
경기,2010.04,300.4,2010-04-01,2.0
강원,2010.04,119.9,2010-04-01,2.0
충북,2010.04,134.3,2010-04-01,2.0
충남,2010.04,148.6,2010-04-01,2.0
전북,2010.04,136.2,2010-04-01,2.0
전남,2010.04,110.9,2010-04-01,2.0
경북,2010.04,118.0,2010-04-01,2.0
경남,2010.04,168.0,2010-04-01,2.0
제주,2010.04,160.2,2010-04-01,2.0
서울,2010.05,588.3,2010-05-01,2.0
도심권,2010.05,671.4,2010-05-01,2.0
동북권,2010.05,450.4,2010-05-01,2.0
동남권,2010.05,872.0,2010-05-01,2.0
서북권,2010.05,481.0,2010-05-01,2.0
서남권,2010.05,508.0,2010-05-01,2.0
부산,2010.05,199.1,2010-05-01,2.0
대구,2010.05,169.5,2010-05-01,2.0
인천,2010.05,275.2,2010-05-01,2.0
광주,2010.05,133.8,2010-05-01,2.0
대전,2010.05,190.5,2010-05-01,2.0
울산,2010.05,188.5,2010-05-01,2.0
경기,2010.05,303.8,2010-05-01,2.0
강원,2010.05,121.4,2010-05-01,2.0
충북,2010.05,138.6,2010-05-01,2.0
충남,2010.05,155.5,2010-05-01,2.0
전북,2010.05,139.6,2010-05-01,2.0
전남,2010.05,113.6,2010-05-01,2.0
경북,2010.05,117.6,2010-05-01,2.0
경남,2010.05,171.7,2010-05-01,2.0
제주,2010.05,148.7,2010-05-01,2.0
서울,2010.06,598.4,2010-06-01,2.0
도심권,2010.06,722.5,2010-06-01,2.0
동북권,2010.06,455.2,2010-06-01,2.0
동남권,2010.06,875.8,2010-06-01,2.0
서북권,2010.06,491.1,2010-06-01,2.0
서남권,2010.06,509.8,2010-06-01,2.0
부산,2010.06,200.9,2010-06-01,2.0
대구,2010.06,172.0,2010-06-01,2.0
인천,2010.06,270.0,2010-06-01,2.0
광주,2010.06,132.2,2010-06-01,2.0
대전,2010.06,194.2,2010-06-01,2.0
울산,2010.06,185.6,2010-06-01,2.0
경기,2010.06,304.9,2010-06-01,2.0
강원,2010.06,123.0,2010-06-01,2.0
충북,2010.06,139.9,2010-06-01,2.0
충남,2010.06,154.1,2010-06-01,2.0
전북,2010.06,143.5,2010-06-01,2.0
전남,2010.06,116.9,2010-06-01,2.0
경북,2010.06,116.7,2010-06-01,2.0
경남,2010.06,179.6,2010-06-01,2.0
제주,2010.06,165.1,2010-06-01,2.0
서울,2010.07,593.9,2010-07-01,2.25
도심권,2010.07,688.9,2010-07-01,2.25
동북권,2010.07,453.5,2010-07-01,2.25
동남권,2010.07,853.1,2010-07-01,2.25
서북권,2010.07,483.6,2010-07-01,2.25
서남권,2010.07,503.2,2010-07-01,2.25
부산,2010.07,204.2,2010-07-01,2.25
대구,2010.07,169.7,2010-07-01,2.25
인천,2010.07,272.3,2010-07-01,2.25
광주,2010.07,128.4,2010-07-01,2.25
대전,2010.07,202.9,2010-07-01,2.25
울산,2010.07,186.9,2010-07-01,2.25
경기,2010.07,301.6,2010-07-01,2.25
강원,2010.07,118.8,2010-07-01,2.25
충북,2010.07,138.7,2010-07-01,2.25
충남,2010.07,149.4,2010-07-01,2.25
전북,2010.07,139.9,2010-07-01,2.25
전남,2010.07,117.0,2010-07-01,2.25
경북,2010.07,119.1,2010-07-01,2.25
경남,2010.07,178.2,2010-07-01,2.25
제주,2010.07,161.4,2010-07-01,2.25
서울,2010.08,599.0,2010-08-01,2.25
도심권,2010.08,666.4,2010-08-01,2.25
동북권,2010.08,443.0,2010-08-01,2.25
동남권,2010.08,882.2,2010-08-01,2.25
서북권,2010.08,492.2,2010-08-01,2.25
서남권,2010.08,508.0,2010-08-01,2.25
부산,2010.08,206.8,2010-08-01,2.25
대구,2010.08,170.0,2010-08-01,2.25
인천,2010.08,272.0,2010-08-01,2.25
광주,2010.08,135.1,2010-08-01,2.25
대전,2010.08,205.2,2010-08-01,2.25
울산,2010.08,186.2,2010-08-01,2.25
경기,2010.08,300.7,2010-08-01,2.25
강원,2010.08,120.8,2010-08-01,2.25
충북,2010.08,140.4,2010-08-01,2.25
충남,2010.08,148.1,2010-08-01,2.25
전북,2010.08,138.5,2010-08-01,2.25
전남,2010.08,122.3,2010-08-01,2.25
경북,2010.08,120.2,2010-08-01,2.25
경남,2010.08,179.8,2010-08-01,2.25
제주,2010.08,164.1,2010-08-01,2.25
서울,2010.09,583.6,2010-09-01,2.25
도심권,2010.09,645.9,2010-09-01,2.25
동북권,2010.09,442.4,2010-09-01,2.25
동남권,2010.09,878.6,2010-09-01,2.25
서북권,2010.09,477.3,2010-09-01,2.25
서남권,2010.09,501.0,2010-09-01,2.25
부산,2010.09,209.4,2010-09-01,2.25
대구,2010.09,171.9,2010-09-01,2.25
인천,2010.09,271.8,2010-09-01,2.25
광주,2010.09,135.5,2010-09-01,2.25
대전,2010.09,204.5,2010-09-01,2.25
